大分類カテゴリーコード,大分類カテゴリー,中分類カテゴリーコード,中分類カテゴリー,小分類カテゴリーコード,小分類カテゴリー,販売手数料
120000036,スマホケース・保護フィルム,220000284,その他スマホケース,320002223,ARROWS ケース,10
120000036,スマホケース・保護フィルム,220000284,その他スマホケース,320002224,HTC ケース,10
120000036,スマホケース・保護フィルム,220000284,その他スマホケース,320002225,Huawei ケース,10
120000036,スマホケース・保護フィルム,220000284,その他スマホケース,320002226,Nexus ケース,10
120000036,スマホケース・保護フィルム,220000284,その他スマホケース,320002227,ZenFone ケース,10
120000036,スマホケース・保護フィルム,220000284,その他スマホケース,320002228,OPPO ケース,10
120000036,スマホケース・保護フィルム,220000284,その他スマホケース,320002229,Xiaomi ケース,10
120000036,スマホケース・保護フィルム,220000284,その他スマホケース,320002231,Google ケース,10
120000036,スマホケース・保護フィルム,220000284,その他スマホケース,320002232,多機種対応ケース,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002233,iPhone 保護フィルム,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002234,GALAXY 保護フィルム,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002235,Xperia 保護フィルム,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002236,ARROWS 保護フィルム,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002237,AQUOS PHONE 保護フィルム,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002238,Huawei 保護フィルム,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002239,ZenFone 保護フィルム,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002240,OPPO 保護フィルム,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002241,Xiaomi 保護フィルム,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002242,Google 保護フィルム,10
120000036,スマホケース・保護フィルム,220000285,保護フィルム,320002243,多機種対応保護フィルム,10
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002244,Apple,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002245,Samsung,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002246,ソニー,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002247,シャープ,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002248,富士通,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002249,HTC,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002250,Huawei,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002251,Google,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002252,ASUS,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002253,OPPO,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002254,Xiaomi,8
120000037,スマートフォン・タブレットPC,220000286,スマートフォン本体,320002255,その他メーカー,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002256,Apple,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002257,Samsung,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002258,ソニー,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002259,シャープ,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002260,富士通,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002261,HTC,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002262,Huawei,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002263,Google,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002264,ASUS,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002265,OPPO,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002266,Xiaomi,8
120000037,スマートフォン・タブレットPC,220000287,中古スマートフォン本体,320002267,その他メーカー,8
120000037,スマートフォン・タブレットPC,220000288,バッテリー・充電器,320002268,モバイルバッテリー,10
120000037,スマートフォン・タブレットPC,220000288,バッテリー・充電器,320002269,ワイヤレス充電器,10
120000037,スマートフォン・タブレットPC,220000288,バッテリー・充電器,320002270,充電ケーブル・充電器,10
120000037,スマートフォン・タブレットPC,220000288,バッテリー・充電器,320002271,車載用充電器,10
120000037,スマートフォン・タブレットPC,220000288,バッテリー・充電器,320002272,交換用電池パック,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002273,セルカ棒,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002274,スマートフォン用スピーカー,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002275,スマートフォン用三脚,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002276,スマートフォン用修理パーツ,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002277,スマートフォン用カメラレンズ,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002278,スマートフォン用スタンド,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002279,スマートフォン用ストラップ,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002280,イヤホンジャック,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002281,ホールドリング,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002282,VRゴーグル,10
120000037,スマートフォン・タブレットPC,220000289,スマートフォン用アクセサリー,320002283,その他スマートフォン用アクセサリー,10
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002284,Apple,8
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002285,Samsung,8
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002286,Microsoft,8
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002287,Huawei,8
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002288,Lenovo,8
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002289,NEC,8
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002290,ASUS,8
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002291,HP,8
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002292,Dynabook,8
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002293,富士通,8
120000037,スマートフォン・タブレットPC,220000290,タブレットPC本体,320002294,その他メーカー,8
120000037,スマートフォン・タブレットPC,220000291,タブレットPC用アクセサリー,320002295,タブレットPC用保護フィルム,10
120000037,スマートフォン・タブレットPC,220000291,タブレットPC用アクセサリー,320002296,タブレットPC用スタンド,10
120000037,スマートフォン・タブレットPC,220000291,タブレットPC用アクセサリー,320002297,タッチペン・スタイラス,10
120000037,スマートフォン・タブレットPC,220000291,タブレットPC用アクセサリー,320002298,タブレットPC用ケース,10
120000037,スマートフォン・タブレットPC,220000291,タブレットPC用アクセサリー,320002299,タブレット用キーボード,10
120000037,スマートフォン・タブレットPC,220000292,スマートウォッチ,320002300,スマートウォッチ本体,10
120000037,スマートフォン・タブレットPC,220000292,スマートウォッチ,320002301,スマートウォッチ用アクセサリー,10
120000037,スマートフォン・タブレットPC,220000293,通信機器・サービス,320002302,SIMカード,10
120000037,スマートフォン・タブレットPC,220000293,通信機器・サービス,320002303,Wi-Fi関連機器,10
120000037,スマートフォン・タブレットPC,220000293,通信機器・サービス,320002304,Wi-Fiレンタル,10
120000038,パソコン,220000294,パソコン,320002305,ノートPC,8
120000038,パソコン,220000294,パソコン,320002306,デスクトップPC,8
120000038,パソコン,220000294,パソコン,320002307,スティックPC,8
120000038,パソコン,220000294,パソコン,320002308,PCサーバー・ワークステーション,8
120000038,パソコン,220000294,パソコン,320002309,中古ノートPC,8
120000038,パソコン,220000294,パソコン,320002310,中古PC,8
120000038,パソコン,220000295,ドライブ・ストレージ,320002311,内蔵HDD,8
120000038,パソコン,220000295,ドライブ・ストレージ,320002312,外付HDD,8
120000038,パソコン,220000295,ドライブ・ストレージ,320002313,内蔵SSD,8
